부서별_인력구성(생산),부서별_인력구성(RnD),총자산회전율,순이익률,ROE,주력제품 국내 시장점유율(퍼센트),학력별 인력구성비(대졸),엔젤투자자 혹은 액셀러레이터 투자 경험여부,창업 당시 창업자 최종학력,창업 직전 근무지,창업 당시 목표시장,해외수출 및 진출과정 애로사항,연구개발관련전담부서보유여부,벤처캐피털(투자조합포함) 투자 경험여부
1.1247998433353876,-0.2542502420088016,-0.9335600296045357,-9.007997376165205,-0.23992407680186986,-0.35967750519709596,0.8472685675904863,0,2,5,3,4,1,0
0.5521783327813967,-0.5429740023419344,-0.614310209094612,0.07212849278991179,-0.07303032319309365,-0.1247341478587674,-2.0576939297176584,0,2,6,3,5,1,0
0.6921610257576578,-0.762293012594987,0.08506148274948659,0.2527981510247854,0.3277191592091688,-0.1247341478587674,-0.9121786705720214,0,3,6,3,8,1,0
-0.44558292251231,-0.037707421758951934,-0.48196198348443303,0.1818192796338884,0.046796369242703015,-0.6533567018700067,1.292017387622349,0,3,6,3,5,1,1
0.031396566769164004,1.3215054627917797,-0.5981224977371864,0.05333640314851758,-0.1504572898528535,-0.4184133445316781,-0.6859152290493805,0,2,6,3,7,3,0
-0.39589675786249423,0.5097377648376088,0.20239501956437245,0.24608443195492105,0.4075655201359153,-0.38904542486438703,1.1431641922808813,0,3,7,3,7,1,0
0.672355782108544,-0.5919226155563065,0.477578292490193,-0.20953152043309384,0.6653865874165608,-0.1247341478587674,-1.0288496157733105,0,2,6,3,7,1,0
0.7735740370298403,-0.08836071304546642,-0.4830568045424232,0.1819299453328422,0.06548476117903315,-0.711505182811243,0.5414960374862264,0,3,5,1,8,1,0
-1.250483407125811,1.6694059047721386,-0.9414974822749641,-9.007997376165205,-0.11034360590389072,-0.711505182811243,-1.4697711349573002,1,1,1,3,7,1,1
0.7735740370298403,-1.1137489259829572,13.672205280379025,1.0822744532498927,7.072799872082424,0.46262424548705405,-0.5415066411441519,0,2,6,3,7,1,0
0.031396566769164004,0.10387826840441126,0.8741772207471197,0.189528989994337,0.25916965497787964,-0.6533567018700067,-0.6859152290493805,0,3,9,1,8,1,0
-0.39589675786249423,1.5921109304724284,-0.47834125384265136,0.2019182784819752,0.15109067748676897,-0.5358850232008424,-0.6859152290493805,0,1,1,3,8,1,0
-1.250483407125811,-0.03142446543591305,-0.2822744426574465,-0.00904743229030035,-0.8965895916288827,-0.4184133445316781,1.1934541023464806,0,3,5,3,2,1,0
-1.250483407125811,2.403829923338823,-0.8783966885826612,-2.1732311108261535,-0.22247395752187152,-0.5358850232008424,-1.6873099766976931,1,2,2,3,7,1,1
0.2877879442616729,0.055173180628916525,-0.3815043312634239,0.1859297198807441,0.08157595559515973,4.574132998907803,0.7407626042109677,0,3,6,3,8,1,0
-0.8033079252774694,2.284258932849984,-0.9134544228895882,-6.493551490645362,-0.4577267118763474,-0.711505182811243,-0.7178094027816553,0,2,2,3,2,3,0
-1.250483407125811,2.782658096056622,-0.8032997841549522,0.2660411463329244,0.05846788279315316,-0.6533567018700067,0.4115324237487764,0,1,4,3,3,1,0
-1.250483407125811,2.871203945632471,-0.11824678771928154,0.23162938375347847,0.14712820498650733,-0.7120925412045889,1.496510483461928,0,3,5,3,4,1,0
-1.250483407125811,3.0609589676057984,0.3486318323101976,0.17061569506361243,0.0969813374631641,0.541330270195394,-0.2939666992091418,0,3,6,3,7,1,0
1.7077277719436748,-1.1137489259829572,4.3399896828231785,0.16928770667616674,0.39383656894109853,0.46262424548705405,-1.1111571608888584,0,5,6,3,4,1,0
-0.45138989686379777,2.048915948718794,-0.39292175086817815,0.1995099820809328,0.09535570771946704,0.46262424548705405,-1.1523109334466322,0,1,8,1,4,1,0
-0.39589675786249423,-0.03142446543591305,-0.4991975949973635,0.16754867426403547,0.027523766617231746,-0.7120925412045889,0.4115324237487764,0,3,9,3,4,1,0
-0.2890638125086335,0.10387826840441126,-0.4781144694806391,0.18747903966609744,0.06242400517722847,-0.7120925412045889,0.4115324237487764,1,3,9,3,4,2,0
0.7925332314356911,-0.5556860302513384,-0.1890895303216575,0.1644184159221992,0.027358663596387514,2.2246994255245185,-0.6173118901955714,0,3,6,1,3,1,0
0.5887507341606342,-0.05494902283147703,-0.062403093611370364,0.1641918147291033,0.03129573563190389,-0.7062189572711306,0.4115324237487764,0,2,5,3,3,1,0
0.2877879442616729,-0.1396471704730624,0.018355599716230565,0.17526892421486065,0.07424157139996392,-0.4184133445316781,1.028839012115385,0,3,6,3,1,1,0
1.0088526402245561,-0.809342127386115,-0.39438411899563636,0.16382819886111222,0.020868844853971814,2.2246994255245185,-0.6173118901955714,0,3,6,1,3,1,0
-0.3229826958067276,1.751279157322745,-0.3450233295811097,0.20916424686585547,0.10462687735148946,0.46262424548705405,-1.1523109334466322,0,1,8,1,3,1,0
-1.250483407125811,0.5097377648376088,-0.6630844872280727,0.18365843815459693,0.04231318721516341,-0.6533567018700067,-0.41154302740670184,0,3,6,1,5,1,0
0.4586898914008225,0.5097377648376088,-0.20824107868607067,0.21537206559764527,0.18512730024542665,-0.711505182811243,0.4115324237487764,0,3,9,3,3,1,0
-0.4408527381067935,0.1679741639169623,0.34627796703551894,0.19494106965269703,0.17804692069768346,-0.711505182811243,0.3703786511910025,0,3,5,3,3,1,0
0.5887507341606342,-0.05494902283147703,0.4496603555114446,0.20260862165163943,0.19262043734528037,-0.7062189572711306,0.3703786511910025,0,2,5,3,3,1,0
-0.5294187111629279,0.61123916776174,-0.2456057573651912,0.16199957993078026,0.033727830131263195,2.2246994255245185,-1.0288496157733105,0,3,8,3,2,1,0
-0.481347731432069,1.8626676930653014,-0.3611719401864642,0.20685607657339034,0.1018391763456964,0.46262424548705405,-0.24692793717560618,0,1,8,1,3,1,0
-0.5294187111629279,0.61123916776174,-0.4379345366524012,0.09941549227480781,-0.15914424879573477,1.0499826388328755,-0.41154302740670184,0,3,8,3,3,1,0
0.3330131219924651,0.318765115669894,-0.7556594278315528,-0.45423446000071593,-5.397799599021445,1.0499826388328755,-0.20577416461783227,0,3,8,3,3,1,0
-0.9718255518219682,-0.5490621383138712,-0.41611631699674057,0.057568048684703645,-0.23071640833171064,-0.4184133445316781,1.2346078749042546,0,3,5,3,2,1,0
0.031396566769164004,1.050899995111131,-0.13525561487019971,0.16123018983329188,0.016195159340842705,-0.1247341478587674,-5.30182896271758e-06,0,3,6,3,2,1,0
0.10319538209517498,0.3279216721716871,-0.4854184899675162,0.22039418041207282,0.06885032275778101,-0.4184133445316781,-0.41154302740670184,0,3,6,1,5,1,0
-1.250483407125811,1.9303190599854638,-0.5383452679709251,0.21700043231082272,0.04631376041254295,-0.1247341478587674,-5.30182896271758e-06,0,2,8,3,3,2,0
1.0284271431709617,-0.5725866957094351,-0.31143578355205515,0.15854259428727083,0.015109289472982543,-0.1247341478587674,-1.3992335687932758,0,3,6,3,3,1,0
0.6934685564063371,-0.3644211505569706,-0.21384030638264875,-0.05594860946596174,-6.036018026327208,0.16894504881414332,-0.5350043450800236,0,5,6,3,1,1,1
0.4320008834542496,0.4082850670012534,0.36139431778619696,0.17193314386068156,0.05853138395501632,-0.711505182811243,-0.8230807529844409,0,2,5,1,2,1,0
0.672355782108544,0.3621613488778599,-0.0617696614278189,0.1691190732301419,0.031562440511729184,-0.5946208625354246,0.4115324237487764,0,2,5,3,6,1,0
0.5441793217541819,-0.6808094007465845,-0.2316624291766454,0.16586760959897526,0.06453859386727194,1.0499826388328755,-0.41154302740670184,0,5,6,3,2,4,0
1.4277623859911526,-0.7658484840025982,-0.29369186226220084,0.2514543532517749,0.14855063101224228,-0.6533567018700067,-1.4403873413510495,0,3,5,3,3,1,0
-0.15173463761351583,1.6694059047721386,-0.3954789400536265,0.1584371983835053,0.009832342922153344,5.161491392253625,-0.8230807529844409,0,2,6,3,5,1,0
0.8096849570036615,-0.7658484840025982,0.9174773935906296,0.1315085449714121,-0.6398289937513522,0.34515256681788975,-0.6173118901955714,0,5,5,1,3,1,0
-0.2890638125086335,1.3215054627917797,-0.6972585445381932,0.21191507995413586,0.029079545082879344,1.0499826388328755,-5.30182896271758e-06,0,2,8,3,3,1,0
-0.852647978873223,1.9093271671542258,-0.3216958208955056,0.15964398148162062,-0.025423502144277126,-0.1247341478587674,-0.16462039206005835,0,3,6,3,3,1,0
0.4320008834542496,0.10387826840441126,-0.46005774217421613,0.15971248881906824,0.012054883587364198,-0.1247341478587674,-0.8230807529844409,0,2,6,3,5,1,0
-0.39589675786249423,2.1332731607459503,-0.4727733067477301,0.21625212139408745,0.14149565192924438,-0.1247341478587674,-0.20577416461783227,0,1,5,1,3,1,0
-1.0480853540670028,1.065170585829351,-0.5928204357563485,0.20080635169724884,0.06681193546197334,0.16894504881414332,0.6173012865376459,0,3,6,1,5,1,0
0.031396566769164004,-0.03142446543591305,-0.5444137046923561,0.16130923676111603,0.011051565229926156,-0.711505182811243,-0.41154302740670184,0,1,5,3,1,1,1
-0.3764760820512273,1.100140838852156,-0.5099190212152526,0.22159569371499988,0.08442080764662963,1.0499826388328755,1.3169154200198026,0,3,5,3,4,1,0
0.3518954028307464,-0.09907583235607538,0.20854165778994563,0.16760137221591825,0.05155260626625425,-0.7062189572711306,-0.6173118901955714,0,3,6,3,4,1,0
0.5244509916726375,0.7595461600381216,0.23305782933851038,0.19522036879767568,0.16388616160219716,-0.711505182811243,0.8230701493265156,0,2,5,3,2,1,0
1.496446201830604,-1.1137489259829572,-0.4340479218965362,0.19955214044243902,0.10576354814884016,-0.5946208625354246,-1.0288496157733105,0,3,6,3,3,1,0
1.4518747894241513,-0.5871982220420835,-0.3747633616063703,0.22043633877357904,0.13496138237352448,-0.7062189572711306,-0.9053882980999888,0,4,6,1,1,1,0
1.1210310785244884,-0.6266980482280098,-0.7629947289200866,1.0822744532498927,0.30203293923551755,0.16894504881414332,-1.0288496157733105,0,4,6,3,2,1,0
-0.7926553961691111,2.0173063467524974,-0.25125972611466885,0.20568618204159295,0.19361105547034577,-0.7062189572711306,-0.08231284694451053,0,3,7,3,6,1,0
-0.39589675786249423,0.5097377648376088,0.27826611888308883,0.16867114063913838,0.0786803026141993,1.0499826388328755,1.3580691925775763,0,3,6,1,4,1,0
0.672355782108544,0.10387826840441126,0.6557291390764308,0.1806704642828441,0.08354449161291791,-0.1247341478587674,-5.30182896271758e-06,0,3,5,3,4,1,0
0.4586898914008225,0.5097377648376088,-0.7395342776774408,0.15192900132598375,0.006288978090188609,0.46262424548705405,-0.41154302740670184,0,1,5,3,3,1,0
1.011698442224623,-0.39749190515653154,-0.31328133904981,0.06338590257256098,-0.24591223636556653,-0.7062189572711306,-0.9053882980999888,0,4,6,1,1,1,0
-0.906102908333938,0.6309160232230397,-0.2278852965265794,0.15862164121509498,0.019700423475689538,-0.4184133445316781,-5.30182896271758e-06,1,3,5,3,3,1,1
0.2592914674772198,0.2211114146800271,-0.5700325174493254,0.2122786958221269,0.05048578674695304,-0.4184133445316781,-0.41154302740670184,0,3,6,1,5,1,0
0.031396566769164004,-0.03142446543591305,-0.12181277630816373,0.2157198720800715,0.2918029020593613,-0.4184133445316781,0.49383996886432424,0,2,7,3,4,1,0
0.5244509916726375,-0.6855824993485828,-0.4965543841573587,0.16813362152993416,0.03628692695434883,1.0499826388328755,-0.8230807529844409,0,5,6,3,2,1,0
0.672355782108544,1.3215054627917797,-0.4217859260470467,0.15424244141363716,0.003113919997030246,-0.5946208625354246,-0.41154302740670184,0,3,6,3,2,1,0
1.358117150557084,-0.6369261166608637,-0.37287870535654444,0.21803858196291317,0.07269214305050263,-0.4184133445316781,-0.37038925484892793,0,3,6,1,5,1,0
0.4586898914008225,0.5097377648376088,-0.10807277203038748,0.16404953025901983,0.021091098920492903,-0.4184133445316781,0.8230701493265156,0,3,6,3,3,1,0
0.43784631458952206,-0.04462354422307216,-0.4207693064931987,0.08588792802650187,-0.13570596995203973,1.0499826388328755,-0.8230807529844409,0,2,6,3,2,1,0
0.5614079608897218,-0.3644211505569706,0.12904200867903337,0.1640179114878902,0.09768620035984527,-0.1247341478587674,-0.329235482291154,0,3,6,1,1,1,0
-0.04870891385433916,0.10387826840441126,0.16537442750347733,0.1801592941495813,0.05352749240019875,-0.6533567018700067,-5.30182896271758e-06,0,2,5,1,5,1,0
0.9127106807628383,-0.5049353287892729,-0.5445857480014688,-0.08297211919144394,2.299315932969159,-0.1247341478587674,-1.3992335687932758,0,3,6,3,3,1,0
0.4146568739673557,-0.3103585031261714,-0.24226655313832124,0.16664753928684017,0.10419506945081992,-0.1247341478587674,-0.329235482291154,0,3,6,1,2,1,0
-0.24330023980485582,0.6257045788310618,-0.01184582118346871,0.1997155040932756,0.16699136841730605,-0.7062189572711306,-5.30182896271758e-06,0,3,7,3,6,1,0
1.6337753767257215,-0.8854194744914379,-0.2917993858619607,0.12047359384716096,-0.04910943551923852,-0.5946208625354246,-0.329235482291154,0,2,5,3,4,1,0
0.2675596759909274,0.03978237289186024,-0.020596569496975577,0.18303660232238028,0.07620375730153578,1.0499826388328755,-1.1523109334466322,0,2,6,3,1,1,0
-0.06720662685477372,1.8834647655454377,-0.1734023085907417,0.27506303569525387,0.20888943501462381,-0.1247341478587674,2.057683326059733,0,3,6,3,6,1,0
-1.067352202743131,-0.3019812280287863,-0.04734930406400602,0.1997155040932756,0.2048317107715674,-0.7062189572711306,-0.08231284694451053,0,3,7,3,6,1,0
-0.18746098974949024,1.3809256698778831,-0.7298842120662993,0.18229883099602157,0.01989092696127904,-0.1247341478587674,-0.9053882980999888,0,1,5,3,6,1,0
0.1916459847999552,0.7126918655980955,1.0742557690948171,0.16873437818139772,0.19070905237319902,-0.1247341478587674,-5.30182896271758e-06,0,2,5,3,4,1,0
1.4277623859911526,-0.7658484840025982,-0.2547318728985804,0.14309155479524396,-0.022540549395689332,-0.6533567018700067,-1.4403873413510495,0,3,5,3,1,1,0
-0.7646973143576437,0.629357460414224,-0.350082966899107,0.2382271673292007,0.1562215713653129,-0.1247341478587674,0.3292248786332286,0,2,5,1,3,1,0
0.8860216728162653,-0.03142446543591305,-0.22891755638125585,0.2199040894595631,0.20820362246650162,-0.1247341478587674,-0.7407732078688931,0,1,5,1,1,2,0
1.313314997447924,-0.1396471704730624,-0.3076586509019892,0.21088220009723363,0.10008019416208669,-0.711505182811243,0.9465314669998373,0,3,5,3,1,1,0
0.672355782108544,-0.3019812280287863,-0.08121055535755806,0.17037855428013998,0.05822022826188681,-0.5946208625354246,-5.30182896271758e-06,0,2,5,3,6,1,0
-0.49030816205390115,0.6985186850554267,-0.5453912234941329,0.22227022749909928,0.10433477200691889,0.16894504881414332,0.4115324237487764,0,2,6,1,3,1,0
0.39765897553452395,-0.07004760004188051,-0.13782062420606234,0.21287945247359044,0.11733980995649555,1.637341032178697,0.9465314669998373,0,3,5,3,6,1,0
-0.39589675786249423,1.5921109304724284,0.04144850388940824,0.17152209983599598,0.04407216939877315,-0.1247341478587674,-0.41154302740670184,0,3,6,3,4,1,0
0.3162844210461261,-0.03142446543591305,-0.28462048778171106,0.2535411921463324,0.1565390771746287,0.46262424548705405,-0.5761581176377975,0,2,6,3,1,1,0
-0.25991357039984075,0.06695981187058629,-0.19748055171611045,0.16353309033056873,0.019611521849081107,-0.5946208625354246,-0.2880817097333801,0,1,5,3,7,1,1
0.5441793217541819,-0.1396471704730624,-0.3301728639445149,0.2191188899765099,0.10288694551643869,1.637341032178697,0.9465314669998373,0,3,5,3,6,1,0
-0.481347731432069,0.8344545850368323,-0.6339231463334639,0.17279212047637063,0.02297708342782897,-0.7062189572711306,2.057683326059733,0,3,6,3,5,1,0
-1.250483407125811,2.6327925409714243,-0.6782633991820644,0.0759016661447178,-0.025391751563345544,3.399416212216161,0.20576356095990683,0,1,7,3,2,1,0
-0.7729270660875667,0.00042866196926050475,-0.5322455506478372,0.1956472222079261,0.040401802243082076,0.46262424548705405,1.563838055366446,0,3,5,1,3,1,0
0.031396566769164004,-0.3019812280287863,-0.34448373920252884,0.1742255047675819,0.02878108962212246,5.161491392253625,-0.6996194353111193,0,5,6,1,8,2,0
0.9470525886825639,-0.3019812280287863,-0.11914610501691626,0.1719753022221878,0.05249877357801544,0.46262424548705405,-0.9876958432155366,0,5,6,3,5,1,0
-0.2890638125086335,-0.3019812280287863,0.04705555173640057,0.23486503799908026,0.17318273169896486,1.0499826388328755,0.8230701493265156,0,3,5,3,3,2,0
-0.8811059988738914,1.6929791672554781,-0.4276041179552228,0.1333055451306144,-0.01743505598189068,0.46262424548705405,-0.5350043450800236,0,1,5,3,7,1,0
-1.250483407125811,-1.1137489259829572,-0.3864075655731368,0.2039471496294617,0.18433988583832334,-0.1247341478587674,-0.6584656627533453,0,2,7,3,4,1,0
0.5185286469697955,-0.1396471704730624,0.15871165935056591,0.2071090267424276,0.17113799428697085,-0.4184133445316781,0.16460978840213292,0,1,5,1,4,1,0
-0.8231900824941526,0.8705450550784739,-0.5273970573910236,0.18990314545270462,0.0612555837989462,2.2246994255245185,-0.07622208860595987,1,2,6,3,3,1,0
-1.250483407125811,2.539132657179148,-0.6907678196943946,0.2221964503664634,0.08313808417699364,1.0499826388328755,-2.0576939297176584,0,1,5,3,4,1,0
-0.9546738262539978,2.6327925409714243,-0.45592870275551045,0.16561465942993797,0.019998878936446425,-0.4184133445316781,0.46857155251385113,0,3,6,1,8,1,0
-0.701089793977771,2.3652067887328565,-0.8503536291972853,-0.6893832608919925,-0.20416022244053408,-0.5946208625354246,1.4697605312993747,1,2,6,1,1,1,0
-0.15173463761351583,0.9736050208114208,-0.29336341594480375,0.17309776859729067,0.04826324608174218,-0.711505182811243,-0.2939666992091418,0,4,6,1,7,1,0
1.580358904048791,-0.5725866957094351,-0.5275925611513791,0.08257322685307593,-0.1646053487159672,-0.711505182811243,0.228645058502029,0,2,8,3,4,1,0
-0.2317632046694498,-0.1783677152545808,-0.26274752707315097,0.20382594434013132,0.09075822360057373,0.16894504881414332,0.25889308133199285,0,1,6,3,3,1,0
-0.20165154296603977,0.6573628858851333,-0.07176381365718605,0.1974073338008105,0.26095403762623465,0.46262424548705405,0.5611675407688425,0,3,5,3,7,1,0
0.5711375271872475,-0.6651263624828752,-0.26274752707315097,0.20382594434013132,0.09075822360057373,0.46262424548705405,-0.7580989461157159,0,1,5,3,1,1,0
-0.36301620772658677,0.3848579197812403,-0.6253288010282414,0.17721874843452295,0.03316901990686732,-0.711505182811243,1.424532535258381,0,1,6,3,3,1,0
1.902972863218531,-0.6266980482280098,1.0391120131333336,0.165767483490398,0.0746543289520745,-0.711505182811243,-0.4938505725222497,0,2,6,1,4,3,0
0.672355782108544,0.10387826840441126,-0.6339231463334639,0.17279212047637063,0.02297708342782897,-0.7062189572711306,2.057683326059733,0,3,6,1,1,1,0
1.389843997179451,-0.6048781689045881,-0.77198008174602,0.43665076555337806,0.08712595714200055,-0.5946208625354246,0.33782601709780347,0,1,5,3,6,1,0
0.23379461982797214,0.5952151938836022,-0.3361943797634606,0.16782797340901415,0.023370790631380606,-0.7062189572711306,0.8302720595241259,0,1,3,1,3,1,0
1.0569236199554148,-0.7890321057837336,-0.3971759126935112,0.17522149605816617,0.1910329082987012,-0.6827246215372977,-0.41154302740670184,0,3,5,1,1,1,0
-0.6652865282742274,1.0567933107319656,-0.3671230746516821,0.25744611038084536,0.10107081228715209,-0.5946208625354246,0.3703786511910025,0,2,8,3,1,1,0
-0.36301620772658677,-1.1137489259829572,-0.7261540003187187,0.06211061213699805,-0.06554353620942623,0.46262424548705405,-0.16462039206005835,0,2,7,3,4,1,1
0.8202605725444504,0.010218384612134972,-0.3321670023001398,0.24329671030032277,0.13005909267768798,2.2246994255245185,1.111146557230933,0,3,5,1,8,1,0
-1.250483407125811,0.5097377648376088,-0.5442025606311722,0.2132536079319581,0.0633447720242444,0.46262424548705405,0.20576356095990683,0,3,6,3,2,1,0
1.4119181910718612,-0.3644211505569706,0.012959695930422057,0.232630644839251,0.22677136219529173,-0.1247341478587674,-0.41154302740670184,0,4,6,3,4,1,0
0.9470525886825639,0.27780413685070304,0.32058877292482185,0.19341809884328512,0.17896768754469938,-0.4184133445316781,0.6584550590954199,0,2,7,1,3,1,0
-0.6736316503555045,-0.5049353287892729,-0.2967260806229163,0.18496007756610125,0.07340970617955642,-0.1247341478587674,0.9876852395576111,0,3,8,1,2,1,0
-0.5512621643526302,0.6573628858851333,-0.5698291935385557,0.19848764181440717,0.07635616009000738,-0.711505182811243,0.4115324237487764,0,3,6,1,2,1,0
-0.39589675786249423,2.1332731607459503,-0.4401554593700383,0.07625474242233234,-0.19462869804487265,0.46262424548705405,-5.30182896271758e-06,0,2,3,1,4,1,0
0.32897515969507274,0.19086555517144493,-0.03855945499842811,0.16748543672177615,0.04708212447108727,-0.7062189572711306,-5.30182896271758e-06,0,3,6,1,1,1,0
-0.39589675786249423,0.5097377648376088,-0.6011254354962452,0.15923820725212334,0.010949963370945087,-0.4184133445316781,0.4115324237487764,0,3,6,1,2,1,0
0.672355782108544,-0.5259272216205111,-0.024850731322308764,0.17308722900691415,0.06930753112319582,-0.711505182811243,-5.30182896271758e-06,0,3,6,1,1,1,0
0.24867739515264606,0.3721458918718362,-0.33429408321280635,0.2248735063221079,0.11466641104205622,-0.1247341478587674,-1.0288496157733105,0,3,6,1,3,1,0
0.3162844210461261,0.32938282480495185,-0.5940403792209661,0.26944543402455107,0.12599501831844526,-0.1247341478587674,-1.0288496157733105,0,3,6,3,2,1,0
1.313314997447924,-0.3019812280287863,-0.20855388470263933,0.08628316266562264,-0.20983087619491492,-0.4184133445316781,-1.0288496157733105,0,3,6,1,1,1,0
0.13157648852827405,0.7887692127034182,-0.15400833556348786,0.2534516056281317,0.171601552768572,0.46262424548705405,0.0823022432865851,0,3,4,3,3,1,0
1.1321835458220475,-0.6108201896131985,-0.443197497881168,0.1681705100962521,0.028152428119677105,-0.4184133445316781,-1.0288496157733105,0,3,6,3,3,1,0
0.7181193548123215,-0.7658484840025982,-0.3305560513148115,0.1819299453328422,0.04906336072121809,-0.3009416658625138,-0.6584656627533453,0,3,6,3,4,1,0
0.24867739515264606,0.5372561394307636,-0.022285721986446138,0.1668477915039947,0.02521232432541246,0.46262424548705405,0.0823022432865851,0,3,4,3,2,2,0
-0.8231900824941526,1.5921109304724284,-0.6181499029479918,-0.01128182545012961,-0.22105153149613654,0.46262424548705405,-5.30182896271758e-06,1,2,3,1,4,1,0
0.4586898914008225,-0.03142446543591305,0.2203188043137538,0.20582319671648813,0.2515431654381133,-0.7003453733376724,-0.41154302740670184,0,5,6,3,3,1,0
-0.15173463761351583,-0.5919226155563065,-0.2415236388489708,0.19998953344306597,0.057934473033502555,0.46262424548705405,-1.4403873413510495,0,4,9,1,8,2,0
1.1439897784439466,-0.8380781291736569,-0.18068286862637611,0.19918325477925966,0.1108245907493346,-0.6533567018700067,-1.23461847856218,0,3,6,1,3,1,0
0.2877879442616729,0.8344545850368323,0.7581418289009938,0.16175189955693126,0.04639631192296507,-0.7003453733376724,2.057683326059733,0,3,7,1,3,1,0
-0.8231900824941526,0.5097377648376088,-0.5426932716012287,0.21558285740517633,0.059871258470329154,0.7563034421599647,-0.41154302740670184,0,3,6,3,3,2,0
1.1530655794171327,-0.20052853019243083,-0.3265208537010764,0.1645554305970944,0.020468787534233864,1.0499826388328755,-0.8230807529844409,0,4,5,3,4,1,0
0.031396566769164004,0.10387826840441126,0.4125772022472357,0.1662417650573429,0.06712944127128918,-0.7103304660245514,-0.5350043450800236,0,3,6,1,4,1,0
0.672355782108544,-0.07004760004188051,-0.38945742423468077,0.17376176279101355,0.05579448387871382,-0.711505182811243,-1.0288496157733105,0,3,6,3,3,1,0
-0.7697736098172222,0.7126918655980955,0.496690740102535,0.19103088162299584,0.29954369369048145,0.46262424548705405,-1.1523109334466322,0,4,2,3,8,1,0
0.8064930439495325,0.24546395856777445,-0.5955653085517381,0.24551002427939894,0.07850884947716875,-0.1247341478587674,-1.0288496157733105,0,3,6,3,2,1,0
0.30417053415394973,-0.07745077338375558,-0.3781729471869682,0.17832540542406106,0.052092366142091166,1.637341032178697,-0.6996194353111193,0,4,6,1,2,3,0
1.5536698961022182,-0.7078894295497595,-0.12015490442035007,0.1704207126416462,0.0568867038627603,-0.711505182811243,-0.24692793717560618,0,3,8,1,2,1,0
1.0569236199554148,-0.6266980482280098,0.37516560266563,0.15827383473266873,0.01469018180468564,-0.711505182811243,-0.41154302740670184,0,5,6,3,4,1,0
1.3231599340968037,-0.5517896232292988,0.41899754573730663,0.13843832564399575,-0.26015554697147497,-0.711505182811243,-1.0288496157733105,0,3,5,3,2,1,0
0.5286043243213836,-0.5447760905896276,-0.28931257803024024,0.2074041352729711,0.09743854582857892,-0.47714918386626026,0.9999902175523858,0,2,6,3,4,1,0
-0.481347731432069,0.8344545850368323,0.052482736123865975,-0.022084905586096583,-0.9556456721616283,-0.5358850232008424,0.4115324237487764,0,2,6,3,2,3,0
0.672355782108544,0.5097377648376088,0.14368915040485847,0.19747057134306978,0.11695245286913024,-0.6592302858034649,-0.0686086406827719,0,3,6,3,3,1,1
-1.250483407125811,1.3215054627917797,1.6150348105386305,0.20387864229201408,0.25075575103101,-0.711505182811243,1.028839012115385,0,2,6,1,1,1,0
-1.250483407125811,2.3652067887328565,-0.3633381218512018,0.1712533402813939,0.05828372942374997,-0.711505182811243,1.4697605312993747,0,2,4,3,4,1,0
-0.09677989358519803,0.34740370728188497,-0.9118512920546741,-0.5191425273347183,-0.07937408926322405,-0.711505182811243,-0.8230807529844409,0,2,6,1,1,1,0
-0.36301620772658677,0.7595461600381216,0.02965571706477167,0.17308722900691415,0.0711998657467182,2.2246994255245185,-0.7914335018875128,0,3,6,1,2,1,0
-0.33794238469897087,1.197697129666472,0.28710288885115204,0.08547688400181633,-0.21765421933645712,-0.7062189572711306,0.03485194352747184,0,3,5,3,2,1,0
1.7184572146196022,-0.8614078662181188,-0.37378584280459337,0.0643239261160742,-0.15261632935620117,-0.711505182811243,-0.4158230197527103,0,3,6,3,4,1,0
-0.701089793977771,1.6694059047721386,0.10619934931911044,0.24602646420785004,0.21672547838853867,-0.711505182811243,1.4697605312993747,0,3,6,1,3,2,0
0.7735740370298403,0.1679741639169623,-0.22586769771971188,0.2780457397718184,0.17752621117040548,1.0499826388328755,0.7580883424577908,0,3,6,1,2,1,0
0.8769074150592947,-1.0101044991967043,-0.15468868864952462,0.16454489100671785,0.04689162098549777,-0.6533567018700067,-1.1820651110059028,0,3,7,1,2,2,0
0.09550402533823746,0.5097377648376088,0.260107729621281,0.08785356163172905,-0.20639546333811754,-0.5358850232008424,-5.30182896271758e-06,0,3,6,1,2,1,0
1.8626701538121788,-0.6498816700091453,-0.08885866246266054,0.1816664555734284,0.5979483535178771,0.46262424548705405,-0.6173118901955714,0,1,3,3,4,1,0
0.34081984910075636,-0.21801365670383352,-0.3788141995209338,0.2585580371655717,0.14876018484639073,-0.7062189572711306,-0.28384287115992934,0,1,1,3,1,1,0
-0.22495635393956007,-0.1396471704730624,-0.307361485186249,0.1893340075723708,0.11308523211166334,2.81205781887034,-1.5089906802048587,0,4,6,1,1,3,0
1.138144347308674,-0.780995766300777,-0.2734767734414543,0.20601817913845438,0.07854695017428666,-0.711505182811243,-1.111939082567456,0,2,6,3,4,1,0
-0.852647978873223,-0.10604065990797099,-0.247670277074544,0.20970703577024796,0.09884827162194124,-0.711505182811243,0.780517148501777,0,1,4,1,4,1,0
1.2959709879610297,-0.5871982220420835,-0.1516622904392233,0.1764019301803401,0.045348542752222804,-0.5358850232008424,1.2790951030392084,0,2,6,3,5,4,0
0.14795907842055056,1.100140838852156,-0.43804401875820015,0.1605503862540042,0.010937263138572455,-0.711505182811243,-0.18704919810404522,0,3,5,3,4,1,0
